IDX,GR,MAB,MORF,CAT
59003012006,ελαιας,1476,Sust/Ac-Pl-Fn,oliveres
59003012014,αλυκον,219,Adj/Ac-Sn-Nt,salada
59003013004,επιστημων,1808,Adj/N-Sn-Ms,entès
59003013007,δειξατω,1021,Verbo/A-Act-Imp-3-Sn,mostri
59003014004,πικρον,3529,Adj/Ac-Sn-Ms,amarg
59003014013,κατακαυχασθε,2314,Verbo/Pre-MedPasDep-Imp-2-Pl,estigueu vaneu-vos/ufanant/(sentint orgull)
59003015007,κατερχομενη,2407,Verbo/Pre-MedPasDep-Par-N-Sn-Fn,venint cap avall
59003015010,ψυχικη,4845,Adj/N-Sn-Fn,pertanyent a (desitjos d’) ànima
59003015011,δαιμονιωδης,1002,Adj/N-Sn-Fn,demoníaca
59003016005,εριθεια,1865,Sust/N-Sn-Fn,faccions (contradictòries)/egoisme/obstinació
59003016007,ακαταστασια,155,Sust/N-Sn-Fn,agitació/desordre
59003016010,φαυλον,4623,Adj/N-Sn-Nt,vil/inútil
59003016011,πραγμα,3656,Sust/N-Sn-Nt,cosa
59003017007,αγνη,44,Adj/N-Sn-Fn,pura
59003017010,ειρηνικη,1354,Adj/N-Sn-Fn,pacífica
59003017011,επιεικης,1749,Adj/N-Sn-Fn,condescendent/bondadós
59003017012,ευπειθης,1941,Adj/N-Sn-Ms,apunt per obeir
59003017017,αγαθων,8,Adj/GA-Pl-Ms,(de) bons
59003017018,αδιακριτος,75,Adj/N-Sn-Fn,no jutjant distintivament (a parcialitat)
59003018009,ποιουσιν,3596,Verbo/Pre-Act-Par-LID-Pl-Ms,(en/amb/per/a) fent/(realitzant)
59004001002,πολεμοι,3607,Sust/N-Pl-Ms,guerres
59004001004,μαχαι,2781,Sust/N-Pl-Fn,baralles/plets
59004001011,ηδονων,2024,Sust/GA-Pl-Fn,(de) plaers sensuals
59004001014,στρατευομενων,4092,Verbo/Pre-Med-Par-GA-Pl-Fn,(de) combatent/servint com a soldats
59004002001,επιθυμειτε,1753,Verbo/Pre-Act-Ind-2-Pl,desitgen/anhelen
59004002005,φονευετε,4678,Verbo/Pre-Act-Ind-2-Pl,mateu/esteu matant/assassinant
59004002007,ζηλουτε,1998,Verbo/Pre-Act-Ind-2-Pl,sou/esteu sent gelosos
59004002011,επιτυχειν,1830,Verbo/A2-Act-Inf,assolir
59004002012,μαχεσθε,2782,Verbo/Pre-MedPasDep-Ind-2-Pl,es barallen/discuteixen/lluiten
59004002014,πολεμειτε,3606,Verbo/Pre-Act-Ind-2-Pl,combatiu/esteu lliutant
59004003001,αιτειτε,130,Verbo/Pre-Act-Ind-2-Pl,demaneu
59004003011,ηδοναις,2024,Sust/LID-Pl-Fn,(en/amb/per a/a) plaers sensuals
59004003013,δαπανησητε,1014,Verbo/A-Act-Sub-2-Pl,gastin
59004004001,μοιχοι,2923,Sust/V-Pl-Ms,adúlters
59004004003,μοιχαλιδες,2919,Sust/V-Pl-Fn,adúlteres
59004004008,φιλια,4653,Sust/N-Sn-Fn,amistat (afectuosa)
59004004018,βουληθη,895,Verbo/A-PasDep-Sub-3-Sn,vulgui
59004005004,κενως,2451,Adv,en va (debades)
59004005010,επιποθει,1786,Verbo/Pre-Act-Ind-3-Sn,està anhelant
59004006009,υπερηφανοις,4533,Adj/LID-Pl-Ms,(en/amb/per a/a) altius/alterosos
59004006010,αντιτασσεται,453,Verbo/Pre-Med-Ind-3-Sn,s'està oposant
59004006011,ταπεινοις,4336,Adj/LID-Pl-Ms,(en/amb/per a/a) humils
59004007001,υποταγητε,4585,Verbo/A2-Pas-Imp-2-Pl,siguin subjectes/sotmesos
59004007005,αντιστητε,400,Verbo/A2-Act-Imp-2-Pl,oposeu-vos/resistiu
59004007010,φευξεται,4628,Verbo/F-MedDep-Ind-3-Sn,fugirà
59004008001,εγγισατε,1294,Verbo/A-Act-Imp-2-Pl,apropeu-vos
59004008005,εγγιει,1294,Verbo/F-Act-Ind-3-Sn-Actico,(s’) aproparà
59004008007,καθαρισατε,2214,Verbo/A-Act-Imp-2-Pl,netegen
59004008009,αμαρτωλοι,235,Adj/V-Pl-Ms,pecadors
59004008011,αγνισατε,39,Verbo/A-Act-Imp-2-Pl,purifiqueu/netegeu
59004008013,διψυχοι,1223,Adj/V-Pl-Ms,de doble ànim
59004009001,ταλαιπωρησατε,4328,Verbo/A-Act-Imp-2-Pl,afluixin-se amb la seva misèria
59004009003,πενθησατε,3440,Verbo/A-Act-Imp-2-Pl,lamenteu
59004009005,κλαυσατε,2486,Verbo/A-Act-Imp-2-Pl,ploreu
59004009007,γελως,938,Sust/N-Sn-Ms,riure
59004009010,πενθος,3441,Sust/Ac-Sn-Nt,lament
59004009011,μεταστραφητω,2848,Verbo/A2-Pas-Imp-3-Sn,sigui convertit
59004009016,κατηφειαν,2417,Sust/Ac-Sn-Fn,desànim
59004010001,ταπεινωθητε,4339,Verbo/A-Pas-Imp-2-Pl,humilíeu-vos
59004011002,καταλαλειτε,2330,Verbo/Pre-Act-Imp-2-Pl,estigueu parlant en contra
59004011006,καταλαλων,2330,Verbo/Pre-Act-Par-N-Sn-Ms,parlant contra
59004011013,καταλαλει,2330,Verbo/Pre-Act-Ind-3-Sn,parla/està parlant contra
59004012004,νομοθετης,3010,Sust/N-Sn-Ms,col·locador de llei
59004012017,ετερον,1890,Adj/Ac-Sn-Ms,un altre de diferent?
59004013008,πορευσωμεθα,3629,Verbo/A-MedDep-Sub-1-Pl,anem en camí
59004013010,τηνδε,3049,Pro-Dem/Ac-Sn-Fn,tal
59004013019,εμπορευσωμεθα,1532,Verbo/A-MedDep-Sub-1-Pl,anem en camí comercialitzant
59004013021,κερδησωμεν,2460,Verbo/A-Act-Sub-1-Pl,fem guanys
59004014007,ποια,3605,Pro-Int/N-Sn-Fn,de quina forma/classe
59004014012,ατμις,739,Sust/N-Sn-Fn,boirina
59004014018,φαινομενη,4607,Verbo/Pre-MedPas-Par-N-Sn-Fn,sent apareguda
59004014022,αφανιζομενη,769,Verbo/Pre-Pas-Par-NSF,sent desapareguda
59004016003,καυχασθε,2436,Verbo/Pre-MedPasDep-Ind-2-Pl,estan vanant-se
59004016006,αλαζονειαις,182,Sust/LID-Pl-Fn,(en/amb/per a/a) arrogàncies jactancioses
59004017001,ειδοτι,3064,Verbo/Per-Act-Par-LID-Sn-Ms,(en/amb/per a/a) sap/ha sabut
59004017007,ποιουντι,3596,Verbo/Pre-Act-Par-LID-Sn-Ms,(en/amb/per/a) fent/(realitzant)
59005001006,ολολυζοντες,3108,Verbo/Pre-Act-Par-N-Pl-Ms,udolant/lamentant
59005001009,ταλαιπωριαις,4329,Sust/LID-Pl-Fn,(en/amb/per a/a) desgràcies
59005001012,επερχομεναις,1721,Verbo/Pre-MedPasDep-Par-LID-Pl-Fn,(en/amb/per/a) venint sobre
59005002004,σεσηπεν,3954,Verbo/P2-Act-Ind-3-Sn,(s’) ha podrit
59005002009,σητοβρωτα,3956,Adj/N-Pl-Nt,arnades
59005003006,αργυρος,634,Sust/N-Sn-Ms,plata
59005003007,κατιωται,2419,Verbo/Per-Pas-Ind-3-Sn,ha estat rovellat
59005003010,ιος,2186,Sust/N-Sn-Ms,floridura
59005003019,σαρκας,3933,Sust/Ac-Pl-Fn,carns
59005003023,εθησαυρισατε,2109,Verbo/A-Act-Ind-2-Pl,van atresorar
59005004007,αμησαντων,237,Verbo/A-Act-Par-GA-Pl-Ms,havent collit
59005004012,απεστερημενος,594,Verbo/Per-Pas-Par-N-Sn-Ms,ha estat retingut (amb engany)
59005004018,βοαι,879,Sust/N-Pl-Fn,clams
59005004020,θερισαντων,2094,Verbo/A-Act-Par-GA-Pl-Ms, havent segat
59005004026,εισεληλυθασιν,1363,Verbo/P2-Act-Ind-3-Pl,han entrat
59005005001,ετρυφησατε,4472,Verbo/A-Act-Ind-2-Pl,van viure en luxe/(delits)
59005005006,εσπαταλησατε,4028,Verbo/A-Act-Ind-2-Pl,van viure llicenciosament
59005005007,εθρεψατε,4443,Verbo/A-Act-Ind-2-Pl,alimentant
59005007001,μακροθυμησατε,2745,Verbo/A-Act-Imp-2-Pl,tingueu longanimitat
59005007011,γεωργος,957,Sust/N-Sn-Ms,cultivador/agricultor
59005007012,εκδεχεται,1389,Verbo/Pre-MedPasDep-Ind-3-Sn,espera/està esperant
59005007014,τιμιον,4408,Adj/Ac-Sn-Ms,preciós
59005007024,πρωιμον,3824,Adj/Ac-Sn-Ms,primerenca (pluja)
59005007026,οψιμον,3251,Adj/Ac-Sn-Ms,tardana (pluja)
59005008004,στηριξατε,4079,Verbo/A-Act-Imp-2-Pl,confirmin/sostinguin
59005009002,στεναζετε,4067,Verbo/Pre-Act-Imp-2-Pl,estiguin sospirant/gemegant/(murmurant)
59005010001,υποδειγμα,4553,Sust/Ac-Sn-Nt,exemple/model/figura
59005010006,κακοπαθειας,2250,Sust/GA-Sn-Fn,(de) patir/patir el mal
59005011002,μακαριζομεν,2739,Verbo/Pre-Act-Ind-1-Pl,estem pronunciant benaventurances
59005011004,υπομενοντας,4570,Verbo/Pre-Act-Par-Ac-Pl-Ms,aguantant/resistint
59005011007,ιωβ,N265,Sust/Pro-Ind,de Job
59005011015,πολυσπλαγχνος,3620,Adj/N-Sn-Ms,molt amb tendresa/afecte compassiu
59005012007,ομνυετε,3119,Verbo/Pre-Act-Imp-2-Pl,jureu/estigueu jurant
59005012032,πεσητε,3538,Verbo/A2-Act-Sub-2-Pl,caigueu
59005013001,κακοπαθει,2250,Verbo/Pre-Act-Ind-3-Sn,està patint el mal
59005013006,ευθυμει,1916,Verbo/Pre-Act-Ind-3-Sn,està sent bé d'ànim
59005013007,τις,4413,Pro-Ind/N-Sn-Ms,algú?
59005013008,ψαλλετω,4821,Verbo/Pre-Act-Imp-3-Sn,estigui cantant psalms
59005014001,ασθενει,693,Verbo/Pre-Act-Ind-3-Sn,està sent feble/(malalt)
59005014005,προσκαλεσασθω,3763,Verbo/A-MedDep-M-3-Sn,cridi/estigui clamant
59005014011,προσευξασθωσαν,3758,Verbo/A-MedDep-M-3-Pl,pregueu
59005014014,αλειψαντες,188,Verbo/A-Act-Par-N-Pl-Ms,havent untat
59005015003,ευχη,1970,Sust/N-Sn-Fn,pregària/oració
59005015008,καμνοντα,2273,Verbo/Pre-Act-Par-Ac-Sn-Ms,sent cansat
59005016001,εξομολογεισθε,1662,Verbo/Pre-Med-Imp-2-Pl,estigueu confessant obertament
59005016006,ευχεσθε,1971,Verbo/Pre-MedPasDep-Imp-2-Pl,pregueu (oreu)/estigueu orant
59005016010,ιαθητε,2148,Verbo/A-Pas-Sub-2-Pl,siguin curats
59005016012,ισχυει,2201,Verbo/Pre-Act-Ind-3-Sn,té/està tenint força/(potència)/(fortalesa)
59005016015,ενεργουμενη,1577,Verbo/Pre-Med-Par-N-Sn-Fn,sent eficaç
59005017004,ομοιοπαθης,3121,Adj/N-Sn-Ms,de semblants/iguals/equivalents sentiments
59005017011,βρεξαι,907,Verbo/A-Act-Inf,ploure
59005019006,πλανηθη,3544,Verbo/A-Pas-Sub-3-Sn,sigui extraviat amb engany
59005019011,επιστρεψη,1812,Verbo/A-Act-Sub-3-Sn,faci tornar
59005020004,επιστρεψας,1812,Verbo/A-Act-Par-N-Sn-Ms,fent/havent fet tornar
59005020005,αμαρτωλον,235,Adj/Ac-Sn-Ms,pecador
59005020011,ψυχην,4844,Sust/Ac-Sn-Fn,ànima
59005020015,καλυψει,2268,Verbo/F-Act-Ind-3-Sn,cobrirà
60001001005,εκλεκτοις,1427,Adj/LID-Pl-Ms,(en/amb/per a/a) escollits/elegits
60001001006,παρεπιδημοις,3378,Adj/LID-Pl-Ms,(en/amb/per a/a) pelegrins/estrangers
60001001007,διασπορας,1140,Sust/GA-Sn-Fn,(de) diàspora
60001001008,ποντου,N427,Sust/GA-Sn-Ms,(de) Pont
60001001010,καππαδοκιας,N287,Sust/GA-Sn-Fn,(de) Capadòcia
60001001013,βιθυνιας,N104,Sust/GA-Sn-Fn,(de) Bitinia
60001002002,προγνωσιν,3692,Sust/Ac-Sn-Fn,prognosi/coneixement anticipat/d'avanç
60001002011,ραντισμον,3886,Sust/Ac-Sn-Ms,aspersió/ruixada
60001002019,πληθυνθειη,3566,Verbo/A-Pas-Opt-3-Sn,sigui multiplicat/augmentat
60001003017,αναγεννησας,279,Verbo/A-Act-Par-N-Sn-Ms,havent fet renéixer
60001004003,αφθαρτον,778,Adj/Ac-Sn-Fn,incorruptible
60001004005,αμιαντον,250,Adj/Ac-Sn-Fn,incontaminada/sense màcula
60001004007,αμαραντον,230,Adj/Ac-Sn-Fn,immarcescible/imperible
60001004008,τετηρημενην,4401,Verbo/Per-Pas-Par-Ac-Sn-Fn,reservada/ha estat guardada
60001005005,φρουρουμενους,4700,Verbo/Pre-Pas-Par-APM,sent guardats sota vigilància/custodiats
60001005014,εσχατω,1881,Adj/LID-Sn-Ms-Sup,últim/(darrer)
60001006003,αγαλλιασθε,12,Verbo/Pre-MedPasDep-Ind-2-Pl,s'alegren
60001006007,δεον,1018,Verbo/Pre-Act-Par-N-Sn-Nt,sent necessari / necessari
60001006009,λυπηθεντες,2721,Verbo/A-Pas-Par-N-Pl-Ms,havent estat entristits
60001007003,δοκιμιον,1233,Sust/N-Sn-Nt,demostració/(indici)
60001007008,τιμιωτερον,4408,Adj/N-Sn-Nt-Comp,més valuosa/preciosa/honorable
60001007011,απολλυμενου,571,Verbo/Pre-Med-Par-GA-Sn-Nt,(de) perdent-se/destruint-se/pereixent
60001007015,δοκιμαζομενου,1230,Verbo/Pre-Pas-Par-GA-Sn-Nt, sent examinat/sotmès a prova
60001008003,ειδοτες,3064,Verbo/Per-Act-Par-N-Pl-Ms,han vist
60001008009,ορωντες,3163,Verbo/Pre-Act-Par-N-Pl-Ms,veient
60001008014,ανεκλαλητω,375,Adj/LID-Sn-Fn,(en/amb/per a/a) inexpressable
60001008016,δεδοξασμενη,1242,Verbo/Per-Pas-Par-LID-Sn-Fn,(en/amb/per/a) ha estat glorificat
60001009001,κομιζομενοι,2544,Verbo/Pre-Med-Par-N-Pl-Ms,obtenint/rebent
60001010004,εξεζητησαν,1405,Verbo/A-Act-Ind-3-Pl,van buscar sol·lícitament/diligentment
60001010006,εξηρευνησαν,1649,Verbo/A-Act-Ind-3-Pl,van investigar/indagar
60001010014,προφητευσαντες,3816,Verbo/A-Act-Par-N-Pl-Ms,parlant/havent parlat com a profetes/portaveus/intèrprets
60001011001,ερευνωντες,1852,Verbo/Pre-Act-Par-N-Pl-Ms,escodrinyant
60001011005,ποιον,3605,Pro-Int/Ac-Sn-Ms,quina/quina classe/tipus/forma
60001011007,εδηλου,1065,Verbo/I-Act-Ind-3-Sn,feia/estava fent evident/declarat/informat
60001011013,προμαρτυρομενον,3725,Verbo/Pre-MedPasDep-Par-N-Sn-Nt,donant testimoni amb anticipació
60001011017,παθηματα,3258,Sust/Ac-Pl-Nt,sofriments/patiments
60001011022,δοξας,1241,Sust/Ac-Pl-Fn,glòries/esplendors
60001012016,ευαγγελισαμενων,1899,Verbo/A-Med-Par-GA-Pl-Ms,havent proclamat evangeli/bona nova
60001012021,αποσταλεντι,593,Verbo/A2-Pas-Par-LID-Sn-Nt,(en/amb/per/a) havent estat emès
60001012026,επιθυμουσιν,1753,Verbo/Pre-Act-Ind-3-Pl,desitgen/estan desitjant/anhelant
60001012028,παρακυψαι,3328,Verbo/A-Act-Inf,contemplar/acotar/inclinar cap al costat (amb interès)
60001013002,αναζωσαμενοι,294,Verbo/A-Med-Par-N-Pl-Ms,havent-se cenyit apretadament
60001013004,οσφυας,3204,Sust/Ac-Pl-Fn,lloms
60001013008,νηφοντες,2993,Verbo/Pre-Act-Par-N-Pl-Ms,sent sobris
60001013009,τελειως,4365,Adv,(totalment/per complet)
60001013010,ελπισατε,1506,Verbo/A-Act-Imp-2-Pl,espereu
60001013013,φερομενην,4627,Verbo/Pre-Pas-Par-ASF,sent portada/portada/carregada
60001014003,υπακοης,4508,Sust/GA-Sn-Fn,(d’) obedient/escoltar i posar-se baix (a obeir)
60001014005,συσχηματιζομενοι,4295,Verbo/Pre-MedPas-Par-N-Pl-Ms,conformant-se/emmotllant-se
60001014007,προτερον,3808,Adv/Ac-Cont,anteriorment
60001014010,αγνοια,43,Sust/LID-Sn-Fn,(en/amb/per a/a) ignorància/(desconeixement)
60001015004,καλεσαντα,2262,Verbo/A-Act-Par-Ac-Sn-Ms,havent clamat / anomenat / cridat
60001015013,γενηθητε,961,Verbo/A-PasDep-M-2-Pl,arribeu a ser/estigueu
60001017004,επικαλεισθε,1757,Verbo/Pre-Med-Ind-2-Pl,invoquen
60001017006,απροσωποληπτως,621,Adv,imparcialment
60001017016,παροικιας,3389,Sust/GA-Sn-Fn,(d’) allotjament / (permanència com a foraster)
60001017019,αναστραφητε,355,Verbo/A2-Pas-Imp-2-Pl,comporteu-vos/conduïu
60001018004,φθαρτοις,4632,Adj/LID-Pl-Nt,(en/amb/per a/a) corruptible (cosa)
60001018005,αργυριω,632,Sust/LID-Sn-Nt,(en/amb/per a/a) plata
60001018008,ελυτρωθητε,2726,Verbo/A-Pas-Ind-2-Pl,foreu rescatats
60001018011,ματαιας,2776,Adj/GA-Sn-Fn,(de) vana/(sense sentit)/buida
60001018014,πατροπαραδοτου,3416,Adj/GA-Sn-Fn,(de) rebuda des dels pares
60001019002,τιμιω,4408,Adj/LID-Sn-Nt,(en/amb/per a/a) preciosa
60001019005,αμνου,252,Sust/GA-Sn-Ms,(d') anyell
60001019006,αμωμου,266,Adj/GA-Sn-Ms,(de) sense taca
60001019008,ασπιλου,704,Adj/GA-Sn-Ms,(d’) immaculat
60001020001,προεγνωσμενου,3691,Verbo/Per-Pas-Par-GA-Sn-Ms,havent estat conegut amb anticipació
60001020009,εσχατων,1881,,últims/(darrers)
60001022004,ηγνικοτες,39,Verbo/Per-Act-Par-N-Pl-Ms,han netejat
60001022013,φιλαδελφιαν,4642,Sust/Ac-Sn-Fn,afecte i apreci fraternal
60001022014,ανυποκριτον,460,Adj/Ac-Sn-Fn,sense hipocresia
60001022019,αγαπησατε,16,Verbo/A-Act-Imp-2-Pl,ameu-vos
60001022020,εκτενως,1459,Adv,summament
60001023001,αναγεγεννημενοι,279,Verbo/Pre-Pas-Par-NPM,sent renascuts/fets renéixer
60001023004,σπορας,4044,Sust/GA-Sn-Fn,(de) llavor/sement/descendència/(llinatge)
60001023005,φθαρτης,4632,Adj/GA-Sn-Fn,(de) corruptible
60001023007,αφθαρτου,778,Adj/GA-Sn-Fn,(d’) incorruptible
60001023013,μενοντος,2812,Verbo/Pre-Act-Par-GA-Sn-Ms,(de) romanent/perseverant
60001025005,μενει,2812,Verbo/Pre-Act-Ind-3-Sn,roman/està romanent
60001025015,ευαγγελισθεν,1899,Verbo/A-Pas-Par-N-Sn-Nt,havent estat proclamada d'evangeli/bona nova
60002001007,δολον,1238,Sust/Ac-Sn-Ms,esquer de pescar/engany
60002001009,υποκρισεις,4563,Sust/Ac-Pl-Fn,hipocresies/simulacions
60002001011,φθονους,4638,Sust/Ac-Pl-Ms,enveges
60002001014,καταλαλιας,2331,Sust/Ac-Pl-Fn,maledicències/parlades en contra
60002002002,αρτιγεννητα,667,Adj/N-Pl-Nt,nounats
60002002003,βρεφη,906,Sust/N-Pl-Nt,nadons
60002002005,λογικον,2703,Adj/Ac-Sn-Nt,lògic/racional
60002002006,αδολον,84,Adj/Ac-Sn-Nt,innocent
60002002008,επιποθησατε,1786,Verbo/A-Act-Imp-2-Pl,anhelen/desitgen
60002002012,αυξηθητε,752,Verbo/A-Pas-Sub-2-Pl,sigueu crescuts
60002003002,εγευσασθε,954,Verbo/A-MedDep-Ind-2-Pl,van agradar
60002004009,αποδεδοκιμασμενον,543,Verbo/Per-Pas-Par-Ac-Sn-Ms,ha estat rebutjada/rebutjada
60002004013,εκλεκτον,1427,Adj/Ac-Sn-Ms,escollida/escollida
60002004014,εντιμον,1606,Adj/Ac-Sn-Ms,valuosa/apreciada
60002005006,οικοδομεισθε,3075,Verbo/Pre-Pas-Ind-2-Pl,són/estan sent edificats
60002005009,ιερατευμα,2158,Sust/N-Sn-Nt,sacerdoci
60002005011,ανενεγκαι,364,Verbo/A-Act-Inf,haver oferit
60002005012,πνευματικας,3588,Adj/Ac-Pl-Fn,espirituals
60002005014,ευπροσδεκτους,1947,Adj/Ac-Pl-Fn,ben acceptables
60002006002,περιεχει,3466,Verbo/Pre-Act-Ind-3-Sn,té/està tenint al voltant
60002006011,ακρογωνιαιον,175,Adj/Ac-Sn-Ms,principal d'angle
60002006021,καταισχυνθη,2311,Verbo/A-Pas-Sub-3-Sn,sigui avergonyit
60002007004,τιμη,4407,Sust/N-Sn-Fn,valoració/preu/honra
60002008008,προσκοπτουσιν,3773,Verbo/Pre-Act-Ind-3-Pl,ensopeguen/es troben ensopegant
60002008011,απειθουντες,497,Verbo/Pre-Act-Par-N-Pl-Ms,desobeint
60002009004,εκλεκτον,1427,Adj/N-Sn-Nt,escollida/escollida
60002009005,βασιλειον,832,Adj/N-Sn-Nt,reial
60002009008,αγιον,31,Adj/N-Sn-Nt,santa / (sagrada)
60002009014,αρετας,639,Sust/Ac-Pl-Fn,virtuts
60002009015,εξαγγειλητε,1624,Verbo/A-Act-Sub-2-Pl,proclameu/declareu cap a fora
60002009023,θαυμαστον,2069,Adj/Ac-Sn-Nt,meravellosa/admirable
60002010011,ηλεημενοι,1492,Verbo/Per-Pas-Par-N-Pl-Ms,han estat mostrat misericòrdia
60002010014,ελεηθεντες,1492,Verbo/A-Pas-Par-N-Pl-Ms,se'ls va mostrar misericòrdia
60002011004,παροικους,3390,Adj/Ac-Pl-Ms,habitants forasters
60002011006,παρεπιδημους,3378,Adj/Ac-Pl-Ms,pelegrins/estrangers
60002011009,σαρκικων,N475,Adj/GA-Pl-Fn,(de) carnals
60002011010,επιθυμιων,1755,Sust/GA-Pl-Fn,(de) desitjos
60002011012,στρατευονται,4092,Verbo/Pre-Med-Ind-3-Pl,militen/estan fent servei com a règim militar
60002012012,καταλαλουσιν,2330,Verbo/Pre-Act-Ind-3-Pl,parlen/estan parlant contra
60002012015,κακοποιων,2253,Adj/GA-Pl-Ms,(de) faedors de mal
60002012020,εποπτευσαντες,1845,Verbo/A-Act-Par-N-Pl-Ms,havent posats ulls sobre
60002013012,υπερεχοντι,4531,Verbo/Pre-Act-Par-LID-Sn-Ms,(en/amb/per/a) tenint per sobre
60002014002,ηγεμοσιν,2020,Sust/LID-Pl-Ms,(en/amb/per a/a) dirigents
60002014006,πεμπομενοις,3436,Verbo/Pre-Pas-Par-LID-Pl-Ms,(en/amb/per/a) sent enviat
60002014012,αγαθοποιων,7,Adj/GA-Pl-Ms,(de) faedors del bé
60002015009,φιμουν,4667,Verbo/Pre-Act-Inf,posar morrió/emmudir
60002016006,επικαλυμμα,1758,Sust/Ac-Sn-Nt,coberta a sobre
60002017002,τιμησατε,4406,Verbo/A-Act-Imp-2-Pl,honrin
60002017004,αδελφοτητα,69,Sust/Ac-Sn-Fn,germanor
60002017005,αγαπησατε,16,Verbo/A-Act-Imp-2-Pl,ameu
60002017011,τιματε,4406,Verbo/Pre-Act-Imp-2-Pl,honren/estiguin honrant
60002018002,οικεται,3067,Sust/N-Pl-Ms,servents (esclaus) domèstics
60002018003,υποτασσομενοι,4585,Verbo/Pre-Pas-Par-NPM,sent subjectats/sotmès
60002018012,αγαθοις,8,Adj/LID-Pl-Ms,(en/amb/per a/a) bons
60002018014,επιεικεσιν,1749,Adj/LID-Pl-Ms,(en/amb/per a/a) condescendents
60002018018,σκολιοις,3997,Adj/LID-Pl-Ms,(en/amb/per/a) torts/deslleials i injustos
60002019003,χαρις,4748,Sust/N-Sn-Fn,caritat/gràcia
60002019008,υποφερει,4589,Verbo/Pre-Act-Ind-3-Sn,porta/està portant a sota
60002019010,λυπας,2722,Sust/Ac-Pl-Fn,profunds dolors
60002019011,πασχων,3407,Verbo/Pre-Act-Par-N-Sn-Ms,sofrint/patint
60002019012,αδικως,82,Adv,injustament
60002020001,ποιον,3605,Pro-Int/N-Sn-Nt,de quina/quina classe/tipus/forma
60002020003,κλεος,2494,Sust/N-Sn-Nt,cosa esmentada
60002020007,κολαφιζομενοι,2533,Verbo/Pre-Pas-Par-NPM,sent bufetejats
60002020008,υπομενειτε,4570,Verbo/F-Act-Ind-2-Pl,aguantareu/resistireu?
60002020011,αγαθοποιουντες,5,Verbo/Pre-Act-Par-N-Pl-Ms,fent el bé 
60002020013,πασχοντες,3407,Verbo/Pre-Act-Par-N-Pl-Ms,sofrint/patint
60002020014,υπομενειτε,4570,Verbo/F-Act-Ind-2-Pl,aguantareu/resistireu
60002021012,υπολιμπανων,4569,Verbo/Pre-Act-Par-N-Sn-Ms,deixant a sota
60002021013,υπογραμμον,4552,Sust/Ac-Sn-Ms,còpia/exemple/com a model escrit
60002021015,επακολουθησητε,1691,Verbo/A-Act-Sub-2-Pl,seguiu sobre
60002023002,λοιδορουμενος,2711,Verbo/Pre-Pas-Par-NSM,sent injuriat
60002023004,αντελοιδορει,445,Verbo/I-Act-Ind-3-Sn,estava injuriant en canvi
